id,name,level,time,evaluation
2102,R2D2 em apuros!,1,0.002836,CORRECT
2103,L4Q1 - Duelo familiar,1,0.003086,CORRECT
2104,L4Q2 - Han Solo e o quadrado mágico,1,0.004479,CORRECT
2105,Aventura na Millenium Falcon,1,0.002398,CORRECT
2106,Jogo do Pulador,2,0.003583,CORRECT
2108,Arrays,2,0.002556,CORRECT
2109,Pega ladrão!,1,0.002488,CORRECT
2110,Delação premiada,1,0.005057,CORRECT
2111,Média dos elementos pares,2,0.00211,CORRECT
2112,Critério das colunas,3,0.002085,CORRECT
2113,Critério de Sassenfeld,3,0.005766,CORRECT
2114,Matriz de Vandermonde,3,0.001921,CORRECT
2115,Função sinal,1,0.002182,CORRECT
2116,Calculadora de churrasco de Seu Coisado,1,0.002226,CORRECT
2117,Um velho fazendeiro,2,0.002303,WRONG_ANSWER
2118,L3 2017.2 - Gemialidade Weasley,3,0.002079,WRONG_ANSWER
2119,P2 2017.2 - Bruxa dos Doces,2,0.00297,WRONG_ANSWER
2120,Quase Snake,2,0.002278,CORRECT
2121,P2 2017.2 - Trivialus,1,0.002276,CORRECT
2122,L5Q1 - O Desafio do Monge,2,0.002006,CORRECT
2123,L5Q2 - A Dúvida de Mike,2,0.001648,CORRECT
2124,"L5Q3 - Enxuga o nariz, se não a princesa cai",2,0.002363,CORRECT
2125,L5Q4 - CUIDADO!Sujeito a ataque de Demogorgon,3,0.002307,WRONG_ANSWER
2126,L5Q6 - The Upside Down,3,0.00234,WRONG_ANSWER
2127,L5Q7 - The Upside Down II,3,0.002235,WRONG_ANSWER
2128,L5Q8 - The Upside Down III,4,0.002027,WRONG_ANSWER
2129,L5Q9 - The Upside Down IV,4,0.002225,WRONG_ANSWER
2130,L5Q10 - The Upside Down V,5,0.033941,CORRECT
2131,Matriz de votação,1,0.001762,CORRECT
2132,O império ressurge,1,0.002201,CORRECT
2133,L5Q5 - O Livro Upside Down,3,0.002265,CORRECT
2134,Listas - exibindo nota e posição,1,0.002148,CORRECT
2135,Unindo listas,1,0.002095,CORRECT
2137,Sequência de Marsenne,2,0.001717,PRESENTATION_ERROR
2138,A matriz dos pares!,3,0.003496,CORRECT
2139,Prefixo Negativo,1,0.002114,CORRECT
2140,Conjugação,1,0.002216,CORRECT
2141,Caracteres Ímpares,1,0.002263,CORRECT
2142,Sufixo Adjetivo,1,0.002112,CORRECT
2143,Vending Machine,3,0.00232,CORRECT
2144,Sérgio Pistolou?,3,0.002321,CORRECT
2145,Controle de armas,1,0.004419,CORRECT
2146,Controle de várias armas,1,0.002047,CORRECT
2147,Hora do Almoço,1,0.002242,WRONG_ANSWER
2148,Lista de pré-requisitos,1,0.002212,CORRECT
2149,"SIG@ em frente, olhe para o lado",1,0.006909,WRONG_ANSWER
2154,Tabelas Hash,3,0.002216,WRONG_ANSWER
2156,Marina e o volume da TV,1,0.002093,CORRECT
2157,Determinante sem cálculo direto,3,0.001909,CORRECT
2158,Palavras repetidas,3,0.002276,WRONG_ANSWER
2166,Equalizando Torres,2,0.002789,CORRECT
2169,Manipulando listas,1,0.00219,CORRECT
2171,Resto da divisão,1,0.00231,CORRECT
2172,P3Q1 - Corrida das Toupeiras,1,0.00205,CORRECT
2173,P3Q2 - Cadastro de partidas,1,0.002222,CORRECT
2174,Conta de Água e Esgoto,1,0.001983,CORRECT
2175,Imposto de Renda,2,0.002231,CORRECT
2176,Comparação de Cotações de Gasolina,2,0.001758,CORRECT
2178,Desvio padrão,1,0.002205,CORRECT
2179,Selecionando os titulares do ataque,1,0.002213,CORRECT
2180,O macaco e o bambu oleoso,3,0.003845,CORRECT
2184,Impressão de ímpares,1,0.00215,CORRECT
2185,Contando Caracteres,2,0.002221,WRONG_ANSWER
2186,Vogais Alienígenas,2,0.002353,CORRECT
2192,Ambrósio e a gasolina,2,0.002013,CORRECT
2194,Encontro da Entidade,1,0.002075,CORRECT
2195,Copa de Ambrolândia,1,0.002388,CORRECT
2197,Ambrósio desastrado,1,0.0017,CORRECT
2198,Número de Armstrong,1,0.002352,CORRECT
2199,Brincadeira no IC,1,0.004343,CORRECT
2201,Piso,1,0.003448,CORRECT
2208,Série de Euler,1,0.0021,WRONG_ANSWER
2209,Madd Code,3,0.002373,CORRECT
2210,Ambrósio e as pirâmides,1,0.002298,CORRECT
2219,Oh No!!,1,0.002035,CORRECT
2220,"Yoshi, o Melhor Amigo",1,0.002337,WRONG_ANSWER
2221,Entrando pelo Cano,1,0.002182,CORRECT
2222,Pegue-a se Puder,2,0.001817,CORRECT
2223,L1Q2 - That's what I need!,1,0.001883,CORRECT
2224,L1Q5 - Coin Box Misteriosa,2,0.00436,CORRECT
2225,"L1Q3 - Yoshi, o Melhor Amigo",2,0.002368,CORRECT
2226,L1Q1 - Oh No!!,1,0.002264,CORRECT
2227,L1Q4 - Entrando pelo Cano,2,0.002244,CORRECT
2228,L1Q6 - Pegue-a se Puder,2,0.002351,WRONG_ANSWER
2229,L1Q8 - Party at the castle,2,0.002185,CORRECT
2231,L1Q7 - Batalha Final,2,0.005739,WRONG_ANSWER
2234,Inversion Count (iniciante),1,0.004128,CORRECT
2237,Hello World,1,0.001635,CORRECT
2240,L1Q9 - Mario Tennis,2,0.002094,WRONG_ANSWER
2241,L2Q2 - Só quer vrau,1,0.002244,CORRECT
2243,L2Q1 - Baile Funk,1,0.002154,WRONG_ANSWER
2244,L2Q3 - Sorteio,1,0.001916,CORRECT
2245,L1Q10 - A Comemoração,2,0.002185,CORRECT
2246,L2Q4 - Escama só de peixe,2,0.002457,CORRECT
2247,L2Q5 - Proximo Show,3,0.003872,CORRECT
2248,L2Q6 - A Fórmula Perfeita,3,0.002175,CORRECT
2249,L2Q8 - 18+,3,0.00211,CORRECT
2250,L2Q7 - Controle de lotação,3,0.002283,CORRECT
2251,Deslocando números,2,0.005116,CORRECT
2252,Média Final com Prova de Reposição,2,0.001887,CORRECT
2254,Soma dos dígitos (função iterativa),3,0.004493,CORRECT
2255,Quantidade de dígitos (função iterativa),3,0.002253,CORRECT
2256,Quantidade de ocorrências (função iterativa),3,0.00188,CORRECT
2257,Predecessor ou Sucessor (função iterativa),3,0.004541,CORRECT
2258,Quantidade de caracteres (função iterativa),3,0.002027,CORRECT
2259,L3Q3 - Treinamento especial,2,0.002614,CORRECT
2260,L3Q2 - Exame Chunnin,2,0.00221,CORRECT
2261,L3Q4 - Kuchiyose no Jutsu,2,0.001713,CORRECT
2262,L3Q6 - Treinamento Uchiha,3,0.006237,WRONG_ANSWER
2264,Xadrez de Ambrolândia,2,0.020456,CORRECT
2266,Imagem,2,0.002403,CORRECT
2268,L3Q5 - Atividade da Himawari,3,0.005081,CORRECT
2269,L3Q1 - O tratado do Ramen,2,0.002251,CORRECT
2271,P1Q1 - Gasto do Baile Funk,1,0.001598,CORRECT
2272,Destruindo células,2,0.137726,CORRECT
2274,P1Q2 - Corrida da Peach,1,0.002637,CORRECT
2275,Salto com obstáculos,2,0.005607,CORRECT
2277,L3Q7 - Perseguição,4,0.002437,WRONG_ANSWER
2279,Predecessor ou Sucessor (função recursiva),3,0.002043,CORRECT
2280,Quantidade de caracteres (função recursiva),3,0.002051,CORRECT
2281,Quantidade de dígitos (função recursiva),3,0.001581,CORRECT
2282,Quantidade de ocorrências (função recursiva),3,0.002117,CORRECT
2283,Soma dos dígitos (função recursiva),3,0.002407,CORRECT
2285,L4Q2 - 100% atualizado,2,0.002184,CORRECT
2288,L4Q3 - Você tem sorte?,2,0.002158,CORRECT
2289,A Fuga III,4,0.006545,WRONG_ANSWER
2290,L4Q4 - Snake,3,0.002344,CORRECT
2291,L4Q1 - Quem vai vencer essa batalha?,1,0.002595,CORRECT
2292,Decimal para Hexadecimal (usando pilha),3,0.002178,CORRECT
2293,Lucas e Yuki,3,0.007724,CORRECT
2294,Remoção de caracteres repetidos (usando fila),3,0.002195,CORRECT
2295,Pilha dupla,4,0.002044,CORRECT
2306,Calcula média do aluno,2,0.001811,CORRECT
2307,Quem gostou deixa o like e se inscreve,3,0.006054,CORRECT
2312,L4Q5 (extra) - Peças capturadas,3,0.002349,WRONG_ANSWER
2315,Naruto e as fichas,2,0.001899,CORRECT
2316,L5Q6 - Controle de Produção,4,0.002325,WRONG_ANSWER
2317,Vença os Ninjas,1,0.019318,CORRECT
2318,L5Q1 - Start of Something New,1,0.00214,CORRECT
2320,L5Q2 - WildCats,2,0.002136,CORRECT
2321,L5Q3 - Audition,3,0.002385,CORRECT
2322,L5Q4 - Treasure Hunt,4,0.002096,CORRECT
2325,Divisível (função com retorno de valor),2,0.002438,CORRECT
2326,Subtrações (função com retorno de valor),2,0.002236,CORRECT
2327,Menor (função com retorno de valor),2,0.00216,CORRECT
2328,Maior (função com retorno de valor),2,0.00207,CORRECT
2329,L5Q5 - Let's eat!,4,0.002301,CORRECT
2330,Eh par ou ímpar?,1,0.001583,CORRECT
2331,L5Q7 - A Fuga I,4,0.002302,WRONG_ANSWER
2332,Tamanho da string,1,0.001978,CORRECT
2333,Calculadora Rústica,1,0.001707,CORRECT
2334,L5Q6 - Together,4,0.002409,CORRECT
2336,L6Q4 - Armazenando Veículos,3,0.002272,CORRECT
2337,L6Q3 - Pedidos de Big Smoke,2,0.002157,CORRECT
2338,Troca de valores (usando macros),3,0.002189,CORRECT
2339,Troca de valores (usando funções e ponteiros),3,0.001672,CORRECT
2340,Incrementa 1 ou 2 (função recursiva),4,0.004183,CORRECT
2341,Decrementa 3 ou 4 (função recursiva),4,0.002264,CORRECT
2342,Reduz (usando funções e ponteiros),3,0.001984,CORRECT
2343,Exibe Múltiplos (função sem retorno de valor),2,0.00245,CORRECT
2344,Sequência de Fibonacci (função sem devolução),3,0.002102,CORRECT
2345,Forma retângulo (função sem devolução),3,0.001916,CORRECT
2346,Contagem regressiva (função sem devolução),3,0.002174,CORRECT
2347,Contagem progressiva (função sem devolução),3,0.002399,CORRECT
2348,Busca em sequência (implementado em lista),2,0.001884,CORRECT
2349,Ocorrências (implementado em lista),2,0.003114,CORRECT
2350,Valor máximo (implementado em lista),2,0.002082,CORRECT
2351,Média dos valores (implementado em lista),2,0.00223,CORRECT
2352,Transforma pares (implementado em lista),2,0.001863,CORRECT
2355,L6Q5 - Visitas de Catalina,4,0.002281,CORRECT
2356,L6Q1 - Montanha Russa no Del Perro Pier,2,0.002627,CORRECT
2357,L6Q2 - Livro de Rimas,2,0.002255,PRESENTATION_ERROR
2362,Quantos segundos em um horário?,2,0.00273,CORRECT
2364,O Grande Golpe,2,0.004992,CORRECT
2367,The Game,2,0.001922,CORRECT
2369,Cavidades em uma matriz,2,0.002024,CORRECT
2372,[Matrizes] Contando itens pares,2,0.002008,CORRECT
2378,Operações com números complexos,3,0.002196,CORRECT
2379,Busca em largura,4,0.001585,CORRECT
2380,Busca em profundidade,4,0.001675,CORRECT
2388,Bruna e os quadrados,3,0.003307,CORRECT
2389,Planejando a expedição,3,0.002509,CORRECT
2390,Viagem para Marte,3,0.003218,WRONG_ANSWER
2391,Bitmap II,4,0.072071,CORRECT
2392,A grande estreia,4,0.015535,CORRECT
2393,A festa dos Expendables,5,0.015449,CORRECT
2394,Pilha Antigo,3,0.001782,CORRECT
2395,Entrada e Saída CPF,1,0.002115,CORRECT
2396,Fuso Horário,1,0.002,CORRECT
2397,MacPRONALTS,1,0.002197,CORRECT
2398,Entrada e Saída de Data,1,0.002084,CORRECT
2399,Tempo de Jogo com Minutos,1,0.002282,CORRECT
2400,Experiências,1,0.002015,CORRECT
2402,Avaliação financeira,2,0.002737,CORRECT
2404,PROGCOMP - Sequência - C,1,0.002154,CORRECT
2409,Concatenação de nomes,1,0.001779,CORRECT
2410,Tabuleiro de Ambrósio,1,0.002375,CORRECT
2411,Raiz Digital,2,0.002509,CORRECT
2412,Ambrósio Romântico,1,0.00233,CORRECT
2417,L1Q3 - Ramen Artesanal,1,0.003869,CORRECT
2418,L1Q1 - Hotel? Trivago,1,0.002459,CORRECT
2419,L1Q6 - Celulares Japoneses,1,0.002153,CORRECT
2420,L1Q2 - Rodízio de Sushi,1,0.003405,CORRECT
2421,L1Q7 - Moedas infinitas,1,0.003328,CORRECT
2422,L1Q5 - O dinheiro do Hackathon,1,0.002085,CORRECT
2423,L1Q4 - Karaoke,1,0.002806,WRONG_ANSWER
2424,L1Q8 - Posto Ipiranga,1,0.002235,CORRECT
2425,L1Q10 - Qual assento?,2,0.00248,CORRECT
2427,L1Q9 - Trem Bala,2,0.010893,CORRECT
2428,Inversão de número (3 algarismos),1,0.002005,CORRECT
2429,Intercalação,1,0.164339,CORRECT
2430,Playlist,2,0.002268,WRONG_ANSWER
2431,Vamos ao Cinema,3,0.001501,CORRECT
2432,Pilha de Recursão,3,0.002798,WRONG_ANSWER
2439,"L2Q3 - Olá, Jasmine!",2,0.003826,CORRECT
2440,L2Q4 - Encontre a Lâmpada Mágica!,1,0.001828,CORRECT
2441,A Fuga V,5,0.00237,CORRECT
2444,L2Q1 - A luta de Tarzan,1,0.002248,WRONG_ANSWER
2445,L2Q2 - Esteja preparado,1,0.002688,CORRECT
2446,L2Q5 - Quantos dias para o casamento?,3,0.002293,CORRECT
2447,Connect Four,2,0.009606,CORRECT
2448,L2Q6 - Controle de Lotação,2,0.002905,CORRECT
2449,L2Q7 - Fuga do Tarzan,2,0.002501,CORRECT
2457,A escadinha mágica,2,0.002607,CORRECT
2458,O desejo de Kinho,3,0.004853,CORRECT
2464,Mario de Ambrolândia,3,0.002494,CORRECT
2469,Aquele do Central Perk,2,0.007741,CORRECT
2470,Aquele dos CDs do Chandler (Extra),3,0.008368,WRONG_ANSWER
2471,Aquele do gato de Ross e Julie (Extra),3,0.002082,WRONG_ANSWER
2472,Soma dois inteiros,1,0.002428,CORRECT
2473,Subtrai dois inteiros,1,0.001926,CORRECT
2474,Multiplica dois inteiros,1,0.001792,CORRECT
2475,Divide dois inteiros,1,0.002583,WRONG_ANSWER
2476,Fila Hospitalar,3,0.002269,WRONG_ANSWER
2484,Catálogo de Filmes,3,0.002829,WRONG_ANSWER
2488,Árvore Binária,3,0.002324,CORRECT
2489,Aquele com a lista de desejos da Phoebe,1,0.002319,CORRECT
2490,Distância entre três pontos,1,0.005276,CORRECT
2492,Palíndromo,1,0.002183,CORRECT
2493,Par com maior produto,2,0.002082,CORRECT
2494,Cavalos e ferraduras,1,0.002216,CORRECT
2495,Tornar Vetor Consecutivo,2,0.003352,CORRECT
2496,Robôs Supersticiosos,2,0.003959,CORRECT
2498,Ticket da sorte,2,0.0023,CORRECT
2499,Pilha,3,0.002131,CORRECT
2500,Aquele dos ossos de dinossauro,3,0.002569,CORRECT
2501,Scar planeja seu ataque,1,0.004707,CORRECT
2502,O hospital do Zelda,3,0.022836,CORRECT
2503,A Fuga II,4,0.004214,WRONG_ANSWER
2504,Senha secreta,1,0.002341,CORRECT
2505,Aquele da partida de totó,3,0.005586,CORRECT
2507,Aquele com a bola,3,-1.0,COMPILATION_ERROR
2508,Lista de Compras,2,0.002245,CORRECT
2509,LED,2,0.001825,CORRECT
2510,Presentes de Natal,2,0.002281,CORRECT
2511,Aquele com as Compras de Rachel,2,0.001997,CORRECT
2512,Área da Circunferência,1,0.002254,WRONG_ANSWER
2513,Forma triângulo,1,0.002044,CORRECT
2514,Diferença Octave,1,0.00184,CORRECT
2515,IMC Octave,1,0.001517,CORRECT
2521,IMC,1,0.002518,CORRECT
2522,Conjuntos - Intersecção,2,0.001588,CORRECT
2523,Somando em C++;,1,0.001242,CORRECT
2526,MP IP-EC 2019.1,1,0.006596,PRESENTATION_ERROR
2528,Dia da semana,1,0.00425,CORRECT
2529,"Maior, menor ou igual",1,0.002164,CORRECT
2530,Par ou Impar Octave - T1,1,0.002323,CORRECT
2531,Maior que 10 Octave - T1,1,0.004161,CORRECT
2532,Maior numero Octave - T1,1,0.002256,CORRECT
2533,Baskhara Octave - T1,3,0.004551,CORRECT
2534,Lucro no produto Octave - T1,2,0.00177,CORRECT
2535,"Positivo, Negativo ou Nulo Octave - T1",1,0.001966,CORRECT
2536,Linha de Credito Octave - T1,3,0.002481,CORRECT
2537,Senha Octave - T1,1,0.001688,CORRECT
2538,Maças Octave - T1,2,0.001802,CORRECT
2539,Poligonos Octave - T1,3,0.002282,CORRECT
2540,Função POP - sua versão,2,0.001739,CORRECT
2541,Torneio de Futsal Octave - T1,2,0.002172,CORRECT
2542,Conversao Dolar Euro Octave - T1,1,0.002006,CORRECT
2543,Pesquisa Eleitoral Octave - T1,2,0.002342,CORRECT
2550,Entrada Saida - T1 ME,1,-1.0,CORRECT
2568,ComandosLinux - T1 ME,1,-1.0,CORRECT
2594,Implementando Algoritmos de ordenação #1,3,0.001582,CORRECT
2596,Quantidade de Tinta,1,0.002094,WRONG_ANSWER
2598,Função REMOVE - sua versão,2,0.002154,PRESENTATION_ERROR
2599,L4Q2 - Capture um Charmander!,1,0.005246,CORRECT
2600,L4Q4 - Frost Dragon Quest,2,0.002384,WRONG_ANSWER
2601,L4Q1 - Cansou de perder?,1,0.007113,CORRECT
2602,L4Q6 - O Confronto dos piratas,3,0.00229,CORRECT
2603,L4Q3 - Runeterra World,2,0.002296,WRONG_ANSWER
2604,Ordenação I,3,0.002064,CORRECT
2605,Ordenação II,3,0.002767,CORRECT
2606,Substring,4,0.002237,CORRECT
2607,Paradoxo do Aniversário,5,0.002327,CORRECT
2608,L4Q5 - Chega de Puzzles!!,3,0.006436,CORRECT
2609,Função INSERT - sua versão,2,0.002192,CORRECT
2610,Mais uma de lista,1,0.002361,CORRECT
2612,Isenção Enem 2020,1,0.002312,CORRECT
2613,Intervalo fechado crescente,1,0.002695,CORRECT
2614,Intervalo aberto decrescente,1,0.00219,CORRECT
2615,Pague sua dívida!,1,0.00225,CORRECT
2616,HUDP,3,0.025171,WRONG_ANSWER
2618,Jogos de Ambrósio,1,0.006105,CORRECT
2620,O Forte de Joey,1,0.008539,CORRECT
2621,Chandler vs. Phoebe,1,0.00205,CORRECT
2626,É de ladinho na leitura!,1,0.002399,CORRECT
2629,Triangulos Octave - T2,2,0.00224,CORRECT
2630,Angulo de Triangulos Octave - T2,1,0.002177,CORRECT
2631,Zerinho ou Um Octave - T2,3,0.00229,CORRECT
2632,Hipotenusa Octave - T2,2,0.001869,WRONG_ANSWER
2633,Ingresso Octave - T2,1,0.002178,CORRECT
2634,Conta Agua Octave - T2,4,0.00231,CORRECT
2635,L5Q5 - A Ovelhinha,3,0.002118,CORRECT
2636,Conceito MEC Octave - T2,2,0.002178,CORRECT
2637,Tiro ao Alvo Octave - T2,2,0.002233,CORRECT
2638,Acidez de solucao Octave - T2,2,0.002094,CORRECT
2639,L5Q2 - Communication,2,0.001893,CORRECT
2640,Parque de Diversoes Octave - T2,3,0.002114,CORRECT
2641,L5Q3 - Quantas horas?,2,0.002462,CORRECT
2642,L5Q1 - Quantos disparos?,2,0.002202,WRONG_ANSWER
2648,L5Q4 - Soma ao contrário,2,0.00417,CORRECT
2649,intervalo fechado passo 3,1,0.001763,CORRECT
2650,Frequência,3,0.002332,CORRECT
2651,Preenchimento de caracteres,1,0.002143,CORRECT
2652,Linhas alfabéticas,1,0.002145,PRESENTATION_ERROR
2653,Intervalo de não-primos,1,0.002047,CORRECT
2657,A Fuga IV,5,0.002392,WRONG_ANSWER
2708,Prejudicando o adversário,1,0.002039,CORRECT
2709,Nosedive,2,0.002495,WRONG_ANSWER
2710,Hang the DJ,2,0.002304,CORRECT
2711,Bandersnatch,3,0.002452,CORRECT
2712,Viagem no tempo,2,0.006835,WRONG_ANSWER
2713,Simple Nosedive,2,0.002471,CORRECT
2714,Soma 100 primeiros inteiros,1,0.001753,CORRECT
2715,Soma pares de 0 a 500,1,0.001459,CORRECT
2716,Preço do ingresso,3,0.001615,CORRECT
2719,PROGCOMP - Matrizes - B,1,0.002495,CORRECT
2720,PROGCOMP - Matrizes - D,1,0.002671,CORRECT
2721,PROGCOMP - Matrizes - E,1,0.002369,CORRECT
2722,Interrogatório,1,0.001925,CORRECT
2723,Distribuição do Roubo,1,0.007174,CORRECT
2724,PROGCOMP - Matrizes - U,1,0.002234,CORRECT
2725,PROGCOMP - Estruturas - B,1,0.003227,CORRECT
2729,PROGCOMP - Funções - B,1,0.001921,CORRECT
2730,PROGCOMP - Funções - C,1,0.002115,CORRECT
2731,PROGCOMP - Funções - F,1,0.002013,CORRECT
2732,PROGCOMP - Funções - G,1,0.002164,CORRECT
2733,PROGCOMP - Funções - L,1,0.001951,CORRECT
2734,PROGCOMP - Passagem de Parâmetros - D,1,0.00322,CORRECT
2735,PROGCOMP - Passagem de Parâmetros - G,1,0.001628,CORRECT
2738,Mineirin vs Cubano I,2,0.057957,CORRECT
2741,Assuma o Controle,2,0.002178,CORRECT
2742,Sr. Indeciso e o evento,2,0.121353,CORRECT
2745,Sr. Indeciso e o evento II,3,0.111374,CORRECT
2746,A Entidade e o Boneco,3,0.00253,CORRECT
2747,Mutante multiplicando matrizes,3,0.002951,WRONG_ANSWER
2748,Escolha Difícil,1,0.002675,CORRECT
2749,Og,1,0.001895,CORRECT
2750,Número Perfeito,2,0.002373,CORRECT
2797,Zerinho ou Um,1,0.001798,CORRECT
2798,Divisores I,1,0.002359,CORRECT
2799,Jogo do Maior,2,0.004015,CORRECT
2805,Área do trapézio,1,0.001625,CORRECT
2806,Cálculo do IMC,1,0.001726,CORRECT
2807,Aluguel de carros,1,0.00182,CORRECT
2808,Gasto de Combustível,1,0.001473,WRONG_ANSWER
2809,Algarismo das Unidades,1,0.002507,CORRECT
2810,Cédulas,1,0.001537,CORRECT
2812,PR1_Easy Jet,1,0.002079,CORRECT
2813,PR1_Media_Loop,1,0.001708,CORRECT
2814,PR1_Alugando um veiculo,1,0.00182,CORRECT
2817,Numeros em Ordem Crescente,1,0.002294,CORRECT
2818,Acidez de uma solução,1,0.001915,CORRECT
2819,Apresentação de Trabalho,1,0.002073,CORRECT
2820,Treinamento de Ciclismo,1,0.002064,CORRECT
2821,Supermercado otimista,1,0.001993,CORRECT
2822,Peso Ideal,3,0.001838,WRONG_ANSWER
2823,Jogo dos numeros,3,0.00367,CORRECT
2824,Viagem de amigos,1,0.001848,CORRECT
2825,Tira-Teima Tênis,2,0.002009,CORRECT
2826,Conversão de medidas: Galões para Litros,1,0.002204,WRONG_ANSWER
2829,Quantidade de estudantes,1,0.001643,CORRECT
2830,Diferença da quantidade de estudantes,1,0.001576,CORRECT
2831,Fila,2,0.001604,CORRECT
2834,Amigos do Habay,2,0.001638,CORRECT
2835,Contando frequência de caracteres,2,0.002167,CORRECT
2842,Divisivel por três,1,0.002002,CORRECT
2843,Frequencia de um numero,1,0.001938,CORRECT
2844,Vaquinha para Valquíria,2,0.001777,CORRECT
2845,Livros na Mochila,2,0.001736,CORRECT
2846,Troca de presentes,3,0.001939,CORRECT
2847,Buracos de minhoca,3,0.006874,WRONG_ANSWER
2848,Distância entre dois carros,1,0.002054,CORRECT
2849,Ordem de instalação,3,0.007412,CORRECT
2851,Pares de trás para frente,1,0.003303,CORRECT
2852,Reserva de passagens,2,0.002275,CORRECT
2853,Matriz Transposta,3,0.001735,CORRECT
2854,Matrículas duplas,1,0.002121,CORRECT
2855,Quadrado Mágico,2,0.001925,CORRECT
2884,Iguais a n,1,0.002337,CORRECT
2885,Pastelaria da Ambrosina,2,0.002098,CORRECT
2886,Matrizes,3,0.001908,CORRECT
2887,Evolucao das especies,4,0.002325,WRONG_ANSWER
2888,Fornecimento de Energia,1,0.003382,CORRECT
2889,Lista Telefonica,1,0.00211,WRONG_ANSWER
2891,Lucro do comerciante,1,0.001457,CORRECT
2892,Criando a matriz,1,0.001695,CORRECT
2893,Amostragem de sinal,2,0.001542,PRESENTATION_ERROR
2894,O cruzamento,1,0.002345,WRONG_ANSWER
2895,L2Q6 - O novato,3,0.002219,CORRECT
2896,L2Q5 - Festa do ramen!,3,0.002463,CORRECT
2898,L2Q1 - Alimentem o capitão!,1,0.002237,CORRECT
2899,Histograma,1,0.001538,CORRECT
2900,L2Q3 - Controle da incubadora,2,0.001932,CORRECT
2904,Rico para Diabo!,3,0.002426,CORRECT
2906,L2Q? - Capturem o Titã,1,0.001883,WRONG_ANSWER
2907,L2Q4 - Dia da morte,2,0.002229,CORRECT
2908,L2Q7 - Faça elevar,4,0.002566,CORRECT
2909,Aninha cirandinha,5,0.001654,CORRECT
2910,"Pô, que mão",2,0.005225,CORRECT
2911,L2Q2 - Hora da caçada,1,0.0409,WRONG_ANSWER
2922,Primos sexy de Aninha,5,0.002061,WRONG_ANSWER
2923,Aninha e os Triângulos,5,0.002105,CORRECT
2926,Acerte o Presente,2,0.002109,CORRECT
2927,Os primos gêmeos de Josué,3,0.002309,CORRECT
2939,Qual o CP?,1,0.002132,WRONG_ANSWER
2942,L4Q6 - Ru12?,4,0.002442,CORRECT
2943,"My coffee, please!",2,0.002546,WRONG_ANSWER
2944,L4Q2 - Batalha naval 3000,2,0.002178,CORRECT
2946,L4Q3 - Campeonato de batalha naval 3000,3,0.001993,WRONG_ANSWER
2948,L4Q1 - Grad 3,1,0.002108,CORRECT
2949,As estatísticas do Buel,5,0.005721,CORRECT
2950,L4Q4 - Todo mundo odeia Xadrez,3,0.002243,CORRECT
2951,L4Q7 - Todo mundo odeia Felipe,4,0.002295,WRONG_ANSWER
2952,L4Q5 - Onde sentar?,3,0.004958,CORRECT
2957,Soma de 2 inteiros,1,0.002817,CORRECT
2958,Média simples,1,0.001928,WRONG_ANSWER
2959,Conversão polegadas -> mm,1,0.002112,WRONG_ANSWER
2960,Escalas de temperatura,1,0.002254,WRONG_ANSWER
2961,Área de um hexágono regular,1,0.002139,WRONG_ANSWER
2963,Operações aritméticas,1,0.002327,WRONG_ANSWER
2964,Expressões aritméticas,2,0.002121,WRONG_ANSWER
2965,Loja de tintas,2,0.009218,CORRECT
2968,Farol Aceso,2,0.003935,CORRECT
2970,Quantos zeros e quantos dígitos,2,0.002109,WRONG_ANSWER
2971,Ordenação,1,0.002235,CORRECT
2972,Notação Científica,1,0.002504,CORRECT
2975,Melancia,1,0.002276,CORRECT
2976,Entidade e as Pedras de Granizo,2,0.002332,CORRECT
2977,Os retângulos estão nos cercando,2,0.005248,CORRECT
2978,Bit a Bit,2,0.003156,CORRECT
2979,Rede Celular,3,0.050633,CORRECT
2980,Batalha de Fluxos,4,0.00496,WRONG_ANSWER
2982,Contando notas e moedas,2,0.0023,CORRECT
2983,Calculando a contribuição do INSS,2,0.001995,CORRECT
2984,Média e critério de aprovação,2,0.003506,CORRECT
2985,Consumo de combustível,1,0.002347,CORRECT
2986,L6Q1 - Muitos Anos de Vida,1,0.004041,CORRECT
2987,L6Q3 - Casamento Nobre,3,0.002202,CORRECT
2988,L6Q4 - The Pandorica Opens,4,0.003631,WRONG_ANSWER
2989,L6Q2 - It’s Bigger On The Inside,2,0.00233,WRONG_ANSWER
2990,L6Q5 - A Mente Do Doctor,4,0.003281,CORRECT
2991,Some os termos da série I,2,0.002299,CORRECT
2992,Some os termos da série II,2,0.002339,CORRECT
2993,Contando múltiplos I,1,0.002278,CORRECT
2994,Somatória de PA,1,0.002127,CORRECT
2995,Venda de selos automatizada - parte I,3,0.002268,WRONG_ANSWER
2996,Venda de selos automatizada - parte II,3,0.002198,CORRECT
2997,A Lista de Compras,1,0.002178,WRONG_ANSWER
2998,Multiplicação de 3 números,1,0.001611,CORRECT
2999,Média de 2 Notas,1,0.001817,CORRECT
3000,A Grande Amizade,2,0.005546,CORRECT
3004,Devorador de Mentes,1,0.002234,CORRECT
3007,Pontos no Ruxley,3,-1.0,COMPILATION_ERROR
3008,Discretolândia,4,-1.0,COMPILATION_ERROR
3009,Fake News,3,0.00219,CORRECT
3010,Escape Room,3,0.002264,CORRECT
3011,Corte Diagonal,5,0.004688,CORRECT
